,AdjDE_x,AdjDE_y,AdjOE_x,AdjOE_y,AdjTempo_x,AdjTempo_y,DE_x,DE_y,OE_x,OE_y,Pythag_x,Pythag_y,RankAdjDE_x,RankAdjDE_y,RankAdjOE_x,RankAdjOE_y,RankAdjTempo_x,RankAdjTempo_y,RankDE_x,RankDE_y,RankOE_x,RankOE_y,RankPythag_x,RankPythag_y,RankTempo_x,RankTempo_y,Result,Tempo_x,Tempo_y,game_id,season,t1TeamName,t1_id,t1_score,t1_teamname,t2TeamName,t2_id,t2_score,t2_teamname,team1_fg2pct,team1_fg3pct,team1_ftpct,team2_fg2pct,team2_fg3pct,team2_ftpct,x_pt_team_season_losses,x_pt_team_season_wins,x_rpi_rating,x_seed,y_pt_team_season_losses,y_pt_team_season_wins,y_rpi_rating,y_seed
577,89.514,89.2855,113.6034,118.6576,67.719,65.6735,91.0616,89.6755,110.6377,116.4605,0.939384,0.963407,7.0,5.0,15.0,2.0,93.0,191.0,14.0,7.0,23.0,4.0,4.0,1.0,102.0,177.0,0,67.6165,66.1184,2012-1246-1242,2012.0,Kansas,1242.0,59.0,Kansas,Kentucky,1246.0,67.0,Kentucky,52.4902,34.5257,69.1773,52.6921,37.8151,72.2814,6.0,27.0,0.583,2.0,2.0,32.0,0.582,1.0
632,93.7064,83.7994,117.2188,112.1925,67.9144,67.2329,95.1267,85.2644,114.4513,108.6223,0.929207,0.966287,39.0,1.0,4.0,18.0,81.0,112.0,59.0,2.0,7.0,31.0,6.0,1.0,68.0,138.0,0,68.6602,66.668,2013-1257-1181,2013.0,Duke,1181.0,63.0,Duke,Louisville,1257.0,85.0,Louisville,50.8475,39.9408,73.8693,50.8075,33.2851,70.8696,5.0,27.0,0.577,2.0,5.0,29.0,0.578,1.0
395,90.5657,95.1518,111.6589,118.6783,64.9821,64.7277,93.4836,98.694,109.1301,114.3155,0.917419,0.926956,9.0,40.0,35.0,4.0,244.0,254.0,23.0,85.0,49.0,8.0,10.0,7.0,281.0,234.0,0,64.0487,65.1841,2008-1400-1390,2008.0,Stanford,1390.0,62.0,Stanford,Texas,1400.0,82.0,Texas,47.9508,36.5809,69.434,48.5121,37.9845,68.2652,7.0,26.0,0.558,3.0,6.0,28.0,0.567,2.0
727,94.489,97.8163,111.0116,115.9219,70.9425,71.6611,97.8876,100.9743,107.9596,113.4576,0.864508,0.875773,22.0,54.0,58.0,15.0,18.0,13.0,44.0,92.0,93.0,23.0,26.0,23.0,44.0,12.0,0,69.974,71.953,2014-1235-1314,2014.0,North Carolina,1314.0,83.0,North Carolina,Iowa St.,1235.0,85.0,Iowa St.,49.7227,33.5632,62.585,54.396,35.8333,69.2875,9.0,23.0,0.561,6.0,7.0,26.0,0.563,3.0
795,96.9758,93.2432,101.8467,113.7883,59.2375,58.5009,95.3439,92.7107,103.1922,112.4972,0.637282,0.908044,67.0,16.0,176.0,15.0,344.0,348.0,37.0,16.0,148.0,22.0,102.0,12.0,348.0,350.0,0,58.3648,57.4039,2015-1320-1461,2015.0,Wyoming,1461.0,54.0,Wyoming,Northern Iowa,1320.0,71.0,Northern Iowa,54.5557,32.2526,70.9091,53.9387,39.7373,72.5938,9.0,25.0,0.467,12.0,3.0,30.0,0.537,5.0
208,88.2396,90.0225,101.1123,101.2715,68.7136,67.6111,93.218,93.928,101.2773,100.2753,0.827216,0.794795,2.0,7.0,167.0,163.0,107.0,146.0,21.0,29.0,173.0,194.0,32.0,43.0,164.0,162.0,0,67.2859,67.2894,2005-1235-1278,2005.0,Minnesota,1278.0,53.0,Minnesota,Iowa St.,1235.0,64.0,Iowa St.,49.2623,34.9076,70.4718,47.6901,29.199,68.3043,10.0,21.0,0.555,8.0,11.0,18.0,0.553,9.0
507,91.5904,92.8376,107.353,115.8246,70.5175,63.413,91.6829,97.7246,107.1079,111.9112,0.861303,0.927175,20.0,31.0,67.0,9.0,40.0,312.0,14.0,98.0,65.0,17.0,32.0,5.0,26.0,298.0,0,71.6786,63.9891,2010-1452-1281,2010.0,Missouri,1281.0,59.0,Missouri,West Virginia,1452.0,68.0,West Virginia,47.6123,36.8046,72.409,47.9356,33.7714,70.3917,10.0,22.0,0.579,10.0,6.0,27.0,0.574,2.0
151,95.0985,99.071,105.7794,120.0258,67.2722,71.8746,93.2878,101.8333,108.7399,112.4837,0.772783,0.900832,43.0,114.0,80.0,1.0,182.0,28.0,22.0,174.0,35.0,10.0,51.0,15.0,152.0,19.0,0,68.1319,73.1548,2004-1448-1264,2004.0,Manhattan,1264.0,80.0,Manhattan,Wake Forest,1448.0,84.0,Wake Forest,47.1255,36.8098,76.0652,51.971,38.6252,71.1701,5.0,24.0,0.603,12.0,9.0,19.0,0.603,4.0
635,100.7357,94.3506,111.0079,112.1973,65.2014,64.9445,95.8001,96.9634,112.7877,106.2915,0.753367,0.879983,164.0,45.0,28.0,17.0,205.0,217.0,67.0,85.0,9.0,69.0,65.0,19.0,235.0,271.0,0,64.5703,63.7332,2013-1266-1172,2013.0,Davidson,1172.0,58.0,Davidson,Marquette,1266.0,59.0,Marquette,52.0,36.6071,79.5588,51.5961,29.5775,72.9801,7.0,26.0,0.56,14.0,8.0,23.0,0.582,3.0
391,105.0294,96.1714,107.8497,116.0628,61.9209,72.1186,101.5554,97.6742,106.9536,113.0439,0.5756,0.896784,228.0,54.0,72.0,7.0,320.0,19.0,153.0,71.0,78.0,13.0,133.0,15.0,324.0,15.0,0,60.9164,72.7484,2008-1397-1110,2008.0,American,1110.0,57.0,American,Tennessee,1397.0,72.0,Tennessee,46.3492,41.0095,74.1194,51.5287,35.7981,65.7074,11.0,21.0,0.489,15.0,4.0,29.0,0.572,2.0
538,96.7906,93.089,109.8158,108.4174,60.5042,65.3118,104.1575,93.618,105.4044,107.2104,0.810296,0.852328,64.0,23.0,45.0,60.0,341.0,243.0,241.0,24.0,84.0,58.0,44.0,28.0,342.0,205.0,0,59.9652,66.0457,2011-1396-1336,2011.0,Penn St.,1336.0,64.0,Penn St.,Temple,1396.0,66.0,Temple,49.6396,33.8558,72.4265,48.6765,35.3345,69.8171,14.0,19.0,0.557,10.0,7.0,25.0,0.58,7.0
76,95.463,90.3251,106.6789,112.7263,69.1952,69.3946,95.8704,90.3016,106.211,110.9676,0.782019,0.927425,54.0,9.0,67.0,14.0,132.0,121.0,47.0,8.0,63.0,19.0,51.0,5.0,165.0,189.0,0,68.5155,68.0542,2003-1228-1443,2003.0,Western Kentucky,1443.0,60.0,Western Kentucky,Illinois,1228.0,65.0,Illinois,51.3926,36.5385,66.1169,54.1054,36.6352,72.471,8.0,24.0,0.58,13.0,6.0,24.0,0.613,4.0
674,91.3551,95.3725,103.5914,111.353,67.6763,70.615,95.1612,96.8499,98.7296,106.1302,0.809312,0.855885,21.0,68.0,121.0,25.0,93.0,16.0,60.0,84.0,213.0,71.0,51.0,29.0,126.0,6.0,0,66.9396,71.533,2013-1314-1437,2013.0,Villanova,1437.0,71.0,Villanova,North Carolina,1314.0,78.0,North Carolina,45.9582,33.1667,72.093,46.3368,37.2126,67.6656,13.0,20.0,0.483,9.0,10.0,24.0,0.586,8.0
566,101.008,94.6378,111.4897,114.8636,65.6794,66.4663,99.7779,96.7999,114.633,110.1153,0.756838,0.902685,162.0,47.0,25.0,11.0,190.0,145.0,148.0,75.0,8.0,27.0,62.0,11.0,185.0,121.0,0,65.9574,67.1364,2012-1124-1355,2012.0,South Dakota St.,1355.0,60.0,South Dakota St.,Baylor,1124.0,68.0,Baylor,50.7867,39.049,72.6648,50.1752,37.9939,75.4362,7.0,27.0,0.56,14.0,7.0,27.0,0.469,3.0
331,96.5727,97.5042,103.254,115.7993,59.205,66.9999,96.3595,97.8219,99.9466,112.6453,0.68337,0.878423,54.0,62.0,149.0,10.0,331.0,154.0,49.0,72.0,208.0,16.0,97.0,20.0,330.0,146.0,0,59.2993,67.2739,2007-1332-1275,2007.0,Miami OH,1275.0,56.0,Miami OH,Oregon,1332.0,58.0,Oregon,52.1287,33.2677,70.8835,49.6759,39.019,76.0745,14.0,18.0,0.497,14.0,7.0,26.0,0.584,3.0
85,86.8145,97.0902,114.3086,116.5789,69.5797,67.3605,92.3219,99.1207,111.2842,115.1444,0.959455,0.89126,1.0,79.0,11.0,4.0,115.0,216.0,13.0,123.0,15.0,1.0,1.0,15.0,128.0,209.0,0,69.5145,67.6317,2003-1266-1246,2003.0,Kentucky,1246.0,69.0,Kentucky,Marquette,1266.0,83.0,Marquette,53.9222,35.5556,70.3504,51.2839,39.7638,77.0751,3.0,29.0,0.634,1.0,5.0,23.0,0.62,3.0
499,91.4419,92.6564,107.223,116.1582,69.6914,65.8241,93.5159,94.1432,102.0208,113.6388,0.861866,0.930838,17.0,29.0,72.0,8.0,63.0,236.0,30.0,39.0,152.0,9.0,31.0,4.0,38.0,281.0,0,70.8161,64.7507,2010-1326-1210,2010.0,Georgia Tech,1210.0,66.0,Georgia Tech,Ohio St.,1326.0,75.0,Ohio St.,49.0291,35.7895,65.4809,54.8062,38.9831,69.6503,12.0,22.0,0.524,10.0,7.0,27.0,0.554,2.0
579,91.0953,86.5164,108.7232,102.4523,66.7071,67.6443,89.6359,89.0266,108.81,99.9408,0.884355,0.874816,14.0,1.0,46.0,139.0,136.0,97.0,6.0,4.0,41.0,188.0,17.0,20.0,161.0,91.0,0,66.3865,67.8366,2012-1257-1307,2012.0,New Mexico,1307.0,56.0,New Mexico,Louisville,1257.0,59.0,Louisville,50.4745,37.7745,71.2885,47.1576,31.7872,68.7651,6.0,27.0,0.572,5.0,9.0,26.0,0.577,4.0
66,96.978,90.2006,110.2921,114.4555,68.9616,74.5977,97.0167,91.655,109.4651,110.9747,0.814491,0.939274,78.0,8.0,27.0,10.0,140.0,8.0,67.0,10.0,27.0,18.0,37.0,3.0,136.0,4.0,0,69.4013,76.2091,2003-1112-1211,2003.0,Gonzaga,1211.0,95.0,Gonzaga,Arizona,1112.0,96.0,Arizona,51.5728,37.6378,72.3844,50.8186,35.3488,70.9138,8.0,23.0,0.558,9.0,3.0,25.0,0.634,1.0
572,99.7484,89.2855,97.1503,118.6576,68.7064,65.6735,99.1626,89.6755,94.9136,116.4605,0.424699,0.963407,139.0,5.0,247.0,2.0,53.0,191.0,131.0,7.0,282.0,4.0,192.0,1.0,77.0,177.0,0,68.2221,66.1184,2012-1246-1443,2012.0,Western Kentucky,1443.0,66.0,Western Kentucky,Kentucky,1246.0,81.0,Kentucky,43.6834,30.4688,68.75,52.6921,37.8151,72.2814,18.0,16.0,0.569,16.0,2.0,32.0,0.576,1.0
768,97.7359,100.2609,118.8625,103.7819,69.5584,64.9507,99.1069,99.5814,112.195,101.1444,0.904696,0.59795,82.0,129.0,7.0,130.0,15.0,159.0,106.0,116.0,23.0,192.0,13.0,121.0,12.0,142.0,0,69.8477,65.4962,2015-1412-1235,2015.0,Iowa St.,1235.0,59.0,Iowa St.,UAB,1412.0,60.0,UAB,54.6888,36.5576,69.6078,46.9165,33.1502,73.9323,8.0,25.0,0.52,3.0,15.0,19.0,0.568,14.0
515,92.3027,97.4949,116.9582,110.4816,63.2818,64.4187,95.435,98.0368,115.897,109.5098,0.938344,0.808154,17.0,77.0,6.0,37.0,314.0,276.0,43.0,84.0,8.0,41.0,5.0,45.0,300.0,236.0,0,63.7018,65.4577,2011-1139-1338,2011.0,Pittsburgh,1338.0,70.0,Pittsburgh,Butler,1139.0,71.0,Butler,50.517,39.4531,67.0807,47.9463,35.213,72.4138,5.0,27.0,0.518,1.0,9.0,23.0,0.579,8.0
422,90.9797,89.7628,110.7656,109.4021,74.174,66.937,95.607,90.0952,108.0774,105.4467,0.905764,0.906817,11.0,5.0,37.0,48.0,6.0,146.0,48.0,7.0,57.0,94.0,15.0,13.0,19.0,218.0,0,71.9978,65.2002,2009-1345-1449,2009.0,Washington,1449.0,74.0,Washington,Purdue,1345.0,76.0,Purdue,48.393,33.7292,69.9019,48.8711,34.8138,70.3057,8.0,25.0,0.561,4.0,9.0,25.0,0.598,5.0
24,96.1056,97.1299,99.9691,114.4759,66.5363,68.2377,98.1137,97.2621,98.1415,110.6697,0.611412,0.868713,53.0,71.0,176.0,10.0,272.0,216.0,89.0,75.0,212.0,18.0,103.0,21.0,202.0,268.0,0,68.6668,66.4827,2002-1326-1172,2002.0,Davidson,1172.0,64.0,Davidson,Ohio St.,1326.0,69.0,Ohio St.,46.7928,34.6278,69.0299,52.589,37.5536,67.5472,9.0,21.0,0.581,13.0,7.0,23.0,0.605,4.0
29,91.6422,99.8457,110.1946,113.749,66.0814,70.7668,90.8488,97.9973,108.7355,112.4806,0.892841,0.817461,13.0,134.0,37.0,12.0,282.0,116.0,5.0,85.0,36.0,7.0,10.0,39.0,248.0,117.0,0,67.1697,70.9358,2002-1409-1266,2002.0,Marquette,1266.0,69.0,Marquette,Tulsa,1409.0,71.0,Tulsa,50.3971,37.9386,69.1667,51.0526,40.2262,75.389,6.0,26.0,0.599,5.0,6.0,26.0,0.592,12.0
296,90.4833,92.4556,118.0858,118.5962,72.9832,60.2223,91.9683,95.3494,116.3077,115.3203,0.955291,0.94601,8.0,14.0,4.0,2.0,9.0,327.0,10.0,37.0,2.0,6.0,1.0,4.0,10.0,328.0,0,73.9268,59.7152,2007-1207-1314,2007.0,North Carolina,1314.0,84.0,North Carolina,Georgetown,1207.0,96.0,Georgetown,54.6067,35.7737,71.1702,57.7666,37.0079,70.9581,6.0,28.0,0.594,1.0,6.0,26.0,0.604,2.0
258,95.9849,96.3061,105.5567,110.1734,66.9839,63.699,99.1545,96.3192,101.0785,106.6939,0.748977,0.824484,54.0,60.0,95.0,37.0,159.0,283.0,108.0,58.0,176.0,75.0,68.0,37.0,192.0,297.0,0,66.4431,63.1467,2006-1455-1371,2006.0,Seton Hall,1371.0,66.0,Seton Hall,Wichita St.,1455.0,86.0,Wichita St.,44.2735,33.4615,74.5683,47.5288,36.96,72.6736,11.0,18.0,0.566,10.0,8.0,24.0,0.562,7.0
289,108.1392,107.873,99.9305,105.5827,68.3783,69.3227,103.1706,105.3049,101.1053,108.4158,0.287437,0.438614,277.0,269.0,206.0,114.0,103.0,70.0,192.0,238.0,190.0,54.0,240.0,175.0,129.0,86.0,0,67.6537,69.234,2007-1310-1197,2007.0,Florida A&M,1197.0,69.0,Florida A&M,Niagara,1310.0,77.0,Niagara,48.7352,35.7977,65.3141,46.3801,34.2929,73.0583,13.0,21.0,0.596,16.0,11.0,22.0,0.596,16.0
560,96.5992,92.5685,100.2028,111.5627,66.3995,66.6442,98.2764,94.6825,100.3648,109.9216,0.60377,0.895326,60.0,20.0,199.0,29.0,185.0,173.0,91.0,32.0,199.0,34.0,119.0,16.0,257.0,191.0,0,64.857,66.3768,2011-1393-1232,2011.0,Indiana St.,1232.0,60.0,Indiana St.,Syracuse,1393.0,77.0,Syracuse,46.3481,35.3968,71.1044,52.6937,35.3503,66.4797,13.0,20.0,0.56,14.0,7.0,26.0,0.581,3.0
173,94.678,93.6054,117.9212,110.3443,64.5789,67.1346,97.632,95.5961,109.5803,108.5575,0.925852,0.868978,39.0,27.0,3.0,32.0,277.0,188.0,89.0,51.0,26.0,36.0,7.0,24.0,204.0,173.0,0,66.6616,67.7695,2004-1435-1301,2004.0,North Carolina St.,1301.0,73.0,North Carolina St.,Vanderbilt,1435.0,75.0,Vanderbilt,53.4759,34.5286,79.9003,49.9568,36.7318,71.0606,9.0,20.0,0.634,3.0,9.0,21.0,0.596,6.0
714,104.9094,93.7249,104.5109,115.8448,67.4996,67.1484,103.8617,96.7318,103.1606,114.1827,0.489059,0.919584,172.0,14.0,177.0,16.0,112.0,132.0,147.0,27.0,207.0,18.0,163.0,6.0,123.0,125.0,0,67.5933,67.5107,2014-1437-1454,2014.0,Milwaukee,1454.0,53.0,Milwaukee,Villanova,1437.0,73.0,Villanova,49.0724,32.7001,73.2759,53.8023,35.5556,71.5802,13.0,21.0,0.558,15.0,4.0,28.0,0.548,2.0
220,107.7048,91.036,106.3563,119.3614,65.9925,74.6791,110.8047,92.0156,106.5184,115.7773,0.463842,0.957522,281.0,9.0,76.0,3.0,221.0,5.0,321.0,11.0,61.0,7.0,176.0,2.0,218.0,3.0,0,65.8466,76.725,2005-1314-1324,2005.0,Oakland,1324.0,68.0,Oakland,North Carolina,1314.0,96.0,North Carolina,50.1712,33.9721,66.358,54.1004,40.3202,72.5451,18.0,12.0,0.568,16.0,4.0,27.0,0.621,1.0
298,96.1779,92.7246,107.2025,111.0924,66.7534,64.9272,99.1863,95.0868,103.421,107.075,0.776951,0.888785,50.0,19.0,88.0,41.0,167.0,238.0,97.0,33.0,151.0,80.0,63.0,13.0,202.0,207.0,0,66.1227,65.9591,2007-1257-1390,2007.0,Stanford,1390.0,58.0,Stanford,Louisville,1257.0,78.0,Louisville,48.749,34.8697,68.16,49.9133,33.2418,68.4286,12.0,18.0,0.512,11.0,9.0,23.0,0.574,6.0
527,94.1892,94.939,109.463,109.1328,67.1927,67.6701,99.4569,95.2322,105.087,110.5722,0.849185,0.832339,35.0,41.0,48.0,52.0,143.0,116.0,110.0,39.0,92.0,29.0,31.0,34.0,190.0,111.0,0,66.3967,68.0286,2011-1211-1385,2011.0,St. John's,1385.0,71.0,St. John's,Gonzaga,1211.0,86.0,Gonzaga,49.3314,33.4895,71.0089,51.8791,36.1059,76.2389,11.0,21.0,0.573,6.0,9.0,24.0,0.56,11.0
49,95.7009,93.6862,110.4149,110.9155,64.6593,68.817,98.7524,97.0659,106.9635,108.4327,0.838174,0.874506,43.0,28.0,33.0,26.0,300.0,201.0,101.0,71.0,59.0,39.0,34.0,17.0,297.0,175.0,0,64.8569,69.65,2002-1301-1277,2002.0,Michigan St.,1277.0,58.0,Michigan St.,North Carolina St.,1301.0,69.0,North Carolina St.,48.8294,39.3013,77.0035,51.4512,35.9638,75.5047,11.0,19.0,0.56,10.0,10.0,22.0,0.585,7.0
221,90.0225,91.036,101.2715,119.3614,67.6111,74.6791,93.928,92.0156,100.2753,115.7773,0.794795,0.957522,7.0,9.0,163.0,3.0,146.0,5.0,29.0,11.0,194.0,7.0,43.0,2.0,162.0,3.0,0,67.2894,76.725,2005-1314-1235,2005.0,Iowa St.,1235.0,65.0,Iowa St.,North Carolina,1314.0,92.0,North Carolina,47.6901,29.199,68.3043,54.1004,40.3202,72.5451,11.0,18.0,0.58,9.0,4.0,27.0,0.552,1.0
121,114.058,96.4505,101.4705,118.7559,68.9391,70.7742,110.5521,96.9119,100.7461,111.2154,0.206722,0.916251,319.0,67.0,160.0,2.0,141.0,74.0,319.0,66.0,175.0,16.0,283.0,8.0,132.0,92.0,0,69.4728,70.5908,2003-1400-1421,2003.0,UNC Asheville,1421.0,61.0,UNC Asheville,Texas,1400.0,82.0,Texas,46.2687,35.6643,75.969,47.8405,35.6364,72.1271,16.0,14.0,0.562,16.0,6.0,22.0,0.637,1.0
240,98.3462,92.1121,107.9869,113.8817,67.3287,68.6945,96.8977,93.2534,109.2165,113.9862,0.745629,0.91981,98.0,18.0,62.0,14.0,143.0,97.0,65.0,25.0,38.0,5.0,71.0,7.0,141.0,87.0,0,67.6935,69.217,2006-1196-1375,2006.0,South Alabama,1375.0,50.0,South Alabama,Florida,1196.0,76.0,Florida,50.8475,36.7668,70.2238,55.8611,39.213,74.3619,6.0,24.0,0.535,14.0,6.0,27.0,0.61,3.0
8,87.2954,89.5345,117.7387,111.4078,75.3001,66.8809,89.6799,95.0971,115.7428,105.8544,0.968945,0.925089,1.0,6.0,1.0,23.0,13.0,259.0,2.0,45.0,2.0,68.0,1.0,6.0,9.0,280.0,0,76.8235,65.9149,2002-1231-1181,2002.0,Duke,1181.0,73.0,Duke,Indiana,1231.0,74.0,Indiana,57.4329,36.2651,68.9845,48.3696,40.0,69.4561,3.0,29.0,0.664,1.0,11.0,20.0,0.611,5.0
234,100.4858,96.8515,91.7489,95.3272,70.2305,66.2669,91.8503,94.761,96.2866,96.3031,0.259984,0.454518,138.0,76.0,312.0,271.0,51.0,198.0,18.0,39.0,257.0,255.0,263.0,173.0,79.0,220.0,0,69.427,65.8043,2006-1284-1214,2006.0,Hampton,1214.0,49.0,Hampton,Monmouth,1284.0,71.0,Monmouth,45.7031,31.5508,61.8907,49.9562,33.6957,67.0017,15.0,16.0,0.585,16.0,14.0,18.0,0.621,16.0
329,92.5218,90.2784,116.8243,112.6549,65.6165,69.4387,89.4533,88.0453,114.7877,112.5087,0.935962,0.927335,15.0,6.0,6.0,28.0,209.0,69.0,3.0,2.0,8.0,18.0,6.0,8.0,214.0,49.0,0,65.7306,70.7827,2007-1272-1401,2007.0,Texas A&M,1401.0,64.0,Texas A&M,Memphis,1272.0,65.0,Memphis,52.7799,42.1569,71.5803,51.2011,35.101,62.1196,6.0,25.0,0.558,3.0,3.0,30.0,0.569,2.0
46,90.0587,90.0372,115.9669,117.4632,78.2507,75.0729,94.8922,94.2676,113.9842,113.1844,0.948226,0.955121,8.0,7.0,5.0,2.0,3.0,16.0,38.0,30.0,4.0,5.0,4.0,2.0,5.0,21.0,0,78.6022,75.0191,2002-1268-1242,2002.0,Kansas,1242.0,88.0,Kansas,Maryland,1268.0,97.0,Maryland,52.5627,41.0959,71.9128,51.9185,37.4138,72.5616,3.0,29.0,0.655,1.0,4.0,26.0,0.659,1.0
238,97.3251,93.8784,95.0654,119.2993,66.9138,71.8828,93.6504,96.2082,95.1809,115.4725,0.432869,0.94024,83.0,31.0,275.0,1.0,163.0,23.0,28.0,56.0,280.0,1.0,187.0,1.0,122.0,39.0,0,68.3032,71.3083,2006-1181-1380,2006.0,Southern,1380.0,54.0,Southern,Duke,1181.0,70.0,Duke,47.7745,31.8486,64.716,54.1475,38.646,76.1326,12.0,20.0,0.582,16.0,3.0,30.0,0.592,1.0
779,93.4325,96.1325,119.4432,122.0297,65.061,66.2369,93.6311,97.7779,120.0066,120.4989,0.943981,0.939527,20.0,57.0,6.0,3.0,153.0,103.0,19.0,80.0,4.0,2.0,6.0,7.0,162.0,91.0,0,64.9509,66.5735,2015-1181-1211,2015.0,Gonzaga,1211.0,52.0,Gonzaga,Duke,1181.0,66.0,Duke,57.1429,40.7986,68.9459,56.3312,38.5802,69.1391,2.0,32.0,0.563,2.0,4.0,29.0,0.566,1.0
148,99.3537,93.177,104.8519,110.4368,58.3497,66.9475,96.4206,96.6107,105.823,111.1639,0.650087,0.875919,121.0,25.0,96.0,31.0,324.0,195.0,64.0,69.0,79.0,19.0,97.0,20.0,324.0,148.0,0,58.1339,68.3376,2004-1400-1343,2004.0,Princeton,1343.0,49.0,Princeton,Texas,1400.0,66.0,Texas,55.9539,33.5404,71.0407,47.1448,37.2131,68.0441,7.0,20.0,0.601,14.0,7.0,23.0,0.616,3.0
200,99.6311,98.9497,113.1231,112.3967,64.5072,64.6827,100.2475,101.9979,110.4606,108.9222,0.811613,0.812352,121.0,104.0,22.0,24.0,271.0,264.0,136.0,182.0,29.0,45.0,38.0,37.0,269.0,277.0,0,64.4909,64.2401,2005-1452-1166,2005.0,Creighton,1166.0,61.0,Creighton,West Virginia,1452.0,63.0,West Virginia,47.619,41.4427,73.0303,52.5359,36.0452,74.2097,10.0,23.0,0.49,10.0,10.0,21.0,0.575,7.0
16,95.1414,96.0539,110.8108,114.814,69.7593,66.1658,96.0457,97.4401,108.2292,114.918,0.852368,0.886114,36.0,50.0,29.0,8.0,162.0,279.0,56.0,77.0,42.0,3.0,28.0,14.0,171.0,289.0,0,69.7639,65.273,2002-1245-1104,2002.0,Alabama,1104.0,58.0,Alabama,Kent St.,1245.0,71.0,Kent St.,50.6579,30.8677,73.5782,50.7947,36.5812,73.1034,7.0,26.0,0.578,2.0,5.0,27.0,0.604,10.0
668,101.946,88.3561,100.4762,110.3897,65.6744,67.7027,99.0926,89.303,100.071,109.6229,0.458345,0.928268,193.0,6.0,178.0,34.0,182.0,91.0,142.0,9.0,181.0,24.0,187.0,7.0,129.0,95.0,0,66.8547,67.636,2013-1242-1443,2013.0,Western Kentucky,1443.0,57.0,Western Kentucky,Kansas,1242.0,64.0,Kansas,48.3128,32.7035,67.972,52.8522,36.3636,73.6712,15.0,20.0,0.577,16.0,5.0,29.0,0.551,1.0
188,100.1037,89.6089,101.0895,110.0217,66.7652,68.175,100.4154,91.0862,105.208,108.3268,0.528144,0.913731,130.0,5.0,169.0,39.0,186.0,120.0,142.0,8.0,85.0,50.0,145.0,10.0,190.0,146.0,0,66.5977,67.741,2005-1246-1184,2005.0,Eastern Kentucky,1184.0,64.0,Eastern Kentucky,Kentucky,1246.0,72.0,Kentucky,52.0853,35.4508,66.1856,52.3372,34.3307,66.2551,8.0,22.0,0.484,15.0,5.0,25.0,0.611,2.0
431,95.0049,95.3021,107.9807,115.7012,64.4019,60.132,97.4128,97.9949,105.8472,113.4389,0.813403,0.902958,43.0,47.0,67.0,11.0,260.0,333.0,87.0,94.0,88.0,9.0,44.0,17.0,221.0,330.0,0,65.1337,60.4955,2009-1113-1396,2009.0,Temple,1396.0,57.0,Temple,Arizona St.,1113.0,66.0,Arizona St.,48.7967,36.6999,70.0183,57.1277,37.018,73.6842,11.0,22.0,0.554,11.0,9.0,24.0,0.558,6.0
648,100.7899,93.1225,103.8571,113.0001,63.8409,64.5188,100.8193,92.0136,108.5586,107.7142,0.585341,0.902466,166.0,36.0,114.0,12.0,266.0,235.0,170.0,25.0,34.0,42.0,127.0,15.0,268.0,189.0,0,63.7736,65.6213,2013-1393-1285,2013.0,Montana,1285.0,34.0,Montana,Syracuse,1393.0,81.0,Syracuse,51.9628,36.3636,76.4992,48.4659,33.477,67.497,6.0,25.0,0.557,13.0,9.0,26.0,0.577,4.0
540,90.6585,93.5545,106.7393,111.202,65.0122,63.5788,92.3219,99.9148,103.777,107.7522,0.867362,0.879452,9.0,28.0,80.0,32.0,252.0,308.0,12.0,122.0,119.0,54.0,23.0,19.0,243.0,275.0,0,65.4015,64.3839,2011-1452-1155,2011.0,Clemson,1155.0,76.0,Clemson,West Virginia,1452.0,84.0,West Virginia,49.5405,34.4444,70.128,47.4897,33.7152,71.0843,11.0,22.0,0.489,12.0,11.0,20.0,0.586,5.0
752,97.4751,97.6928,103.3318,112.9631,61.5113,69.9802,96.7292,99.3058,106.367,109.8774,0.66173,0.841599,78.0,81.0,143.0,21.0,316.0,9.0,63.0,114.0,79.0,36.0,90.0,29.0,300.0,10.0,0,62.1465,70.3181,2015-1116-1459,2015.0,Wofford,1459.0,53.0,Wofford,Arkansas,1116.0,56.0,Arkansas,49.4977,37.1269,68.9822,49.1289,35.0309,72.4227,6.0,28.0,0.573,12.0,8.0,26.0,0.418,5.0
573,94.7756,89.2855,110.1804,118.6576,67.2987,65.6735,98.7415,89.6755,108.2958,116.4605,0.849665,0.963407,50.0,5.0,28.0,2.0,110.0,191.0,120.0,7.0,43.0,4.0,26.0,1.0,99.0,177.0,0,67.623,66.1184,2012-1246-1235,2012.0,Iowa St.,1235.0,71.0,Iowa St.,Kentucky,1246.0,87.0,Kentucky,50.2722,37.2774,68.8098,52.6921,37.8151,72.2814,10.0,22.0,0.571,8.0,2.0,32.0,0.555,1.0
242,92.4318,92.1121,115.8837,113.8817,67.3832,68.6945,95.1165,93.2534,112.5262,113.9862,0.930883,0.91981,21.0,18.0,7.0,14.0,141.0,97.0,42.0,25.0,10.0,5.0,3.0,7.0,178.0,87.0,0,66.7668,69.217,2006-1196-1437,2006.0,Villanova,1437.0,62.0,Villanova,Florida,1196.0,75.0,Florida,44.416,37.4512,75.7322,55.8611,39.213,74.3619,4.0,25.0,0.601,1.0,6.0,27.0,0.599,3.0
