,game_id,t1_name,t2_name,t1_rpi,t2_rpi,t1_pyth,t2_pyth,t1_seed,t2_seed,prob_lose,prob_win
771,2016-1355-1345,South Dakota St.,Purdue,0.594,0.619,0.720451,0.907877,12.0,5.0,0.713452113967,0.286547886033
772,2016-1218-1345,Hawaii,Purdue,0.556,0.619,0.76316,0.907877,13.0,5.0,0.690433972658,0.309566027342
773,2016-1138-1345,Buffalo,Purdue,0.549,0.619,0.573537,0.907877,14.0,5.0,0.831502901125,0.168497098875
774,2016-1421-1345,UNC Asheville,Purdue,0.521,0.619,0.619767,0.907877,15.0,5.0,0.810666762134,0.189333237866
775,2016-1122-1345,Austin Peay,Purdue,0.488,0.619,0.381941,0.907877,16.0,5.0,0.92361493362,0.07638506638
776,2016-1438-1345,Virginia,Purdue,0.657,0.619,0.948196,0.907877,1.0,5.0,0.465918856261,0.534081143739
777,2016-1277-1345,Michigan St.,Purdue,0.626,0.619,0.945053,0.907877,2.0,5.0,0.482588021013,0.517411978987
778,2016-1428-1345,Utah,Purdue,0.637,0.619,0.854613,0.907877,3.0,5.0,0.570568026319,0.429431973681
779,2016-1235-1345,Iowa St.,Purdue,0.606,0.619,0.89189,0.907877,4.0,5.0,0.545954694429,0.454045305571
780,2016-1314-1371,North Carolina,Seton Hall,0.645,0.609,0.9407,0.867459,1.0,6.0,0.430568760905,0.569431239095
781,2016-1462-1371,Xavier,Seton Hall,0.639,0.609,0.894669,0.867459,2.0,6.0,0.480193056903,0.519806943097
782,2016-1452-1371,West Virginia,Seton Hall,0.631,0.609,0.923627,0.867459,3.0,6.0,0.453935640731,0.546064359269
783,2016-1246-1371,Kentucky,Seton Hall,0.626,0.609,0.919899,0.867459,4.0,6.0,0.459907761033,0.540092238967
784,2016-1231-1371,Indiana,Seton Hall,0.602,0.609,0.895934,0.867459,5.0,6.0,0.494961306342,0.505038693658
785,2016-1323-1371,Notre Dame,Seton Hall,0.589,0.609,0.8132,0.867459,6.0,6.0,0.585074075234,0.414925924766
786,2016-1458-1371,Wisconsin,Seton Hall,0.584,0.609,0.839077,0.867459,7.0,6.0,0.561097206479,0.438902793521
787,2016-1425-1371,USC,Seton Hall,0.579,0.609,0.794437,0.867459,8.0,6.0,0.607878399562,0.392121600438
788,2016-1344-1371,Providence,Seton Hall,0.586,0.609,0.799206,0.867459,9.0,6.0,0.600263961875,0.399736038125
789,2016-1338-1371,Pittsburgh,Seton Hall,0.578,0.609,0.802472,0.867459,10.0,6.0,0.600369649827,0.399630350173
790,2016-1276-1371,Michigan,Seton Hall,0.574,0.609,0.777853,0.867459,11.0,6.0,0.626092071634,0.373907928366
791,2016-1409-1371,Tulsa,Seton Hall,0.571,0.609,0.770262,0.867459,11.0,6.0,0.634601519474,0.365398480526
792,2016-1151-1371,Chattanooga,Seton Hall,0.579,0.609,0.656214,0.867459,12.0,6.0,0.73271244331,0.26728755669
793,2016-1392-1371,Stony Brook,Seton Hall,0.572,0.609,0.698047,0.867459,13.0,6.0,0.700164540858,0.299835459142
794,2016-1372-1371,Stephen F. Austin,Seton Hall,0.571,0.609,0.834675,0.867459,14.0,6.0,0.571107828493,0.428892171507
795,2016-1451-1371,Weber St.,Seton Hall,0.538,0.609,0.571126,0.867459,15.0,6.0,0.806996743333,0.193003256667
796,2016-1192-1371,Fairleigh Dickinson,Seton Hall,0.48,0.609,0.290502,0.867459,16.0,6.0,0.936358687776,0.0636413122243
797,2016-1195-1371,Florida Gulf Coast,Seton Hall,0.475,0.609,0.469004,0.867459,16.0,6.0,0.876673028253,0.123326971747
798,2016-1242-1371,Kansas,Seton Hall,0.677,0.609,0.950266,0.867459,1.0,6.0,0.407425616165,0.592574383835
799,2016-1437-1371,Villanova,Seton Hall,0.653,0.609,0.935227,0.867459,2.0,6.0,0.43269354416,0.56730645584
800,2016-1274-1371,Miami FL,Seton Hall,0.636,0.609,0.897133,0.867459,3.0,6.0,0.478958763051,0.521041236949
801,2016-1143-1371,California,Seton Hall,0.616,0.609,0.876402,0.867459,4.0,6.0,0.50901210336,0.49098789664
802,2016-1268-1371,Maryland,Seton Hall,0.618,0.609,0.872585,0.867459,5.0,6.0,0.512076681532,0.487923318468
803,2016-1112-1371,Arizona,Seton Hall,0.6,0.609,0.89262,0.867459,6.0,6.0,0.499247165231,0.500752834769
804,2016-1234-1371,Iowa,Seton Hall,0.594,0.609,0.883287,0.867459,7.0,6.0,0.511475363785,0.488524636215
805,2016-1160-1371,Colorado,Seton Hall,0.588,0.609,0.778651,0.867459,8.0,6.0,0.619601143456,0.380398856544
806,2016-1163-1371,Connecticut,Seton Hall,0.586,0.609,0.867767,0.867459,9.0,6.0,0.53091616263,0.46908383737
807,2016-1396-1371,Temple,Seton Hall,0.572,0.609,0.703206,0.867459,10.0,6.0,0.695679158187,0.304320841813
808,2016-1435-1371,Vanderbilt,Seton Hall,0.571,0.609,0.8642,0.867459,11.0,6.0,0.541060505651,0.458939494349
809,2016-1455-1371,Wichita St.,Seton Hall,0.581,0.609,0.900386,0.867459,11.0,6.0,0.499499164929,0.500500835071
810,2016-1355-1371,South Dakota St.,Seton Hall,0.594,0.609,0.720451,0.867459,12.0,6.0,0.672042554512,0.327957445488
811,2016-1218-1371,Hawaii,Seton Hall,0.556,0.609,0.76316,0.867459,13.0,6.0,0.647342248304,0.352657751696
812,2016-1138-1371,Buffalo,Seton Hall,0.549,0.609,0.573537,0.867459,14.0,6.0,0.802428847419,0.197571152581
813,2016-1421-1371,UNC Asheville,Seton Hall,0.521,0.609,0.619767,0.867459,15.0,6.0,0.778953211963,0.221046788037
814,2016-1122-1371,Austin Peay,Seton Hall,0.488,0.609,0.381941,0.867459,16.0,6.0,0.908689376918,0.0913106230824
815,2016-1438-1371,Virginia,Seton Hall,0.657,0.609,0.948196,0.867459,1.0,6.0,0.417922365448,0.582077634552
816,2016-1277-1371,Michigan St.,Seton Hall,0.626,0.609,0.945053,0.867459,2.0,6.0,0.434270621032,0.565729378968
817,2016-1428-1371,Utah,Seton Hall,0.637,0.609,0.854613,0.867459,3.0,6.0,0.522334428613,0.477665571387
818,2016-1235-1371,Iowa St.,Seton Hall,0.606,0.609,0.89189,0.867459,4.0,6.0,0.497391812745,0.502608187255
819,2016-1345-1371,Purdue,Seton Hall,0.619,0.609,0.907877,0.867459,5.0,6.0,0.475278885814,0.524721114186
820,2016-1314-1173,North Carolina,Dayton,0.645,0.606,0.9407,0.780804,1.0,7.0,0.340121858094,0.659878141906
821,2016-1462-1173,Xavier,Dayton,0.639,0.606,0.894669,0.780804,2.0,7.0,0.386395417053,0.613604582947
822,2016-1452-1173,West Virginia,Dayton,0.631,0.606,0.923627,0.780804,3.0,7.0,0.361698064128,0.638301935872
823,2016-1246-1173,Kentucky,Dayton,0.626,0.606,0.919899,0.780804,4.0,7.0,0.367272860078,0.632727139922
824,2016-1231-1173,Indiana,Dayton,0.602,0.606,0.895934,0.780804,5.0,7.0,0.400501567404,0.599498432596
825,2016-1323-1173,Notre Dame,Dayton,0.589,0.606,0.8132,0.780804,6.0,7.0,0.490105849468,0.509894150532
826,2016-1458-1173,Wisconsin,Dayton,0.584,0.606,0.839077,0.780804,7.0,7.0,0.465653173878,0.534346826122
827,2016-1425-1173,USC,Dayton,0.579,0.606,0.794437,0.780804,8.0,7.0,0.513792160641,0.486207839359
828,2016-1344-1173,Providence,Dayton,0.586,0.606,0.799206,0.780804,9.0,7.0,0.505835946826,0.494164053174
829,2016-1338-1173,Pittsburgh,Dayton,0.578,0.606,0.802472,0.780804,10.0,7.0,0.505946052274,0.494053947726
830,2016-1276-1173,Michigan,Dayton,0.574,0.606,0.777853,0.780804,11.0,7.0,0.533018783753,0.466981216247
831,2016-1409-1173,Tulsa,Dayton,0.571,0.606,0.770262,0.780804,11.0,7.0,0.542097244296,0.457902755704
832,2016-1151-1173,Chattanooga,Dayton,0.579,0.606,0.656214,0.780804,12.0,7.0,0.651402105233,0.348597894767
833,2016-1392-1173,Stony Brook,Dayton,0.572,0.606,0.698047,0.780804,13.0,7.0,0.614166773333,0.385833226667
834,2016-1372-1173,Stephen F. Austin,Dayton,0.571,0.606,0.834675,0.780804,14.0,7.0,0.475806974774,0.524193025226
835,2016-1451-1173,Weber St.,Dayton,0.538,0.606,0.571126,0.780804,15.0,7.0,0.740273843956,0.259726156044
836,2016-1192-1173,Fairleigh Dickinson,Dayton,0.48,0.606,0.290502,0.780804,16.0,7.0,0.909332807177,0.0906671928232
837,2016-1195-1173,Florida Gulf Coast,Dayton,0.475,0.606,0.469004,0.780804,16.0,7.0,0.828931680656,0.171068319344
838,2016-1242-1173,Kansas,Dayton,0.677,0.606,0.950266,0.780804,1.0,7.0,0.319115789128,0.680884210872
839,2016-1437-1173,Villanova,Dayton,0.653,0.606,0.935227,0.780804,2.0,7.0,0.34206842647,0.65793157353
840,2016-1274-1173,Miami FL,Dayton,0.636,0.606,0.897133,0.780804,3.0,7.0,0.385223546112,0.614776453888
841,2016-1143-1173,California,Dayton,0.616,0.606,0.876402,0.780804,4.0,7.0,0.414069364802,0.585930635198
842,2016-1268-1173,Maryland,Dayton,0.618,0.606,0.872585,0.780804,5.0,7.0,0.417047860801,0.582952139199
843,2016-1112-1173,Arizona,Dayton,0.6,0.606,0.89262,0.780804,6.0,7.0,0.404624803093,0.595375196907
844,2016-1234-1173,Iowa,Dayton,0.594,0.606,0.883287,0.780804,7.0,7.0,0.416462886304,0.583537113696
845,2016-1160-1173,Colorado,Dayton,0.588,0.606,0.778651,0.780804,8.0,7.0,0.526135010869,0.473864989131
846,2016-1163-1173,Connecticut,Dayton,0.586,0.606,0.867767,0.780804,9.0,7.0,0.435511794733,0.564488205267
847,2016-1396-1173,Temple,Dayton,0.572,0.606,0.703206,0.780804,10.0,7.0,0.609113124062,0.390886875938
848,2016-1435-1173,Vanderbilt,Dayton,0.571,0.606,0.8642,0.780804,11.0,7.0,0.445564739811,0.554435260189
849,2016-1455-1173,Wichita St.,Dayton,0.581,0.606,0.900386,0.780804,11.0,7.0,0.404867657317,0.595132342683
850,2016-1355-1173,South Dakota St.,Dayton,0.594,0.606,0.720451,0.780804,12.0,7.0,0.582785223812,0.417214776188
851,2016-1218-1173,Hawaii,Dayton,0.556,0.606,0.76316,0.780804,13.0,7.0,0.5558057422,0.4441942578
852,2016-1138-1173,Buffalo,Dayton,0.549,0.606,0.573537,0.780804,14.0,7.0,0.734646041306,0.265353958694
853,2016-1421-1173,UNC Asheville,Dayton,0.521,0.606,0.619767,0.780804,15.0,7.0,0.706066602816,0.293933397184
854,2016-1122-1173,Austin Peay,Dayton,0.488,0.606,0.381941,0.780804,16.0,7.0,0.871525642821,0.128474357179
855,2016-1438-1173,Virginia,Dayton,0.657,0.606,0.948196,0.780804,1.0,7.0,0.328599009672,0.671400990328
856,2016-1277-1173,Michigan St.,Dayton,0.626,0.606,0.945053,0.780804,2.0,7.0,0.343515202743,0.656484797257
857,2016-1428-1173,Utah,Dayton,0.637,0.606,0.854613,0.780804,3.0,7.0,0.427068187524,0.572931812476
858,2016-1235-1173,Iowa St.,Dayton,0.606,0.606,0.89189,0.780804,4.0,7.0,0.402838209482,0.597161790518
859,2016-1345-1173,Purdue,Dayton,0.619,0.606,0.907877,0.780804,5.0,7.0,0.381736214065,0.618263785935
860,2016-1371-1173,Seton Hall,Dayton,0.609,0.606,0.867459,0.780804,6.0,7.0,0.426017930055,0.573982069945
861,2016-1314-1403,North Carolina,Texas Tech,0.645,0.588,0.9407,0.809433,1.0,8.0,0.360882515139,0.639117484861
862,2016-1462-1403,Xavier,Texas Tech,0.639,0.588,0.894669,0.809433,2.0,8.0,0.408233193695,0.591766806305
863,2016-1452-1403,West Virginia,Texas Tech,0.631,0.588,0.923627,0.809433,3.0,8.0,0.383011293137,0.616988706863
864,2016-1246-1403,Kentucky,Texas Tech,0.626,0.588,0.919899,0.809433,4.0,8.0,0.388714537439,0.611285462561
865,2016-1231-1403,Indiana,Texas Tech,0.602,0.588,0.895934,0.809433,5.0,8.0,0.422587525039,0.577412474961
866,2016-1323-1403,Notre Dame,Texas Tech,0.589,0.588,0.8132,0.809433,6.0,8.0,0.512905538794,0.487094461206
867,2016-1458-1403,Wisconsin,Texas Tech,0.584,0.588,0.839077,0.809433,7.0,8.0,0.4884049223,0.5115950777
868,2016-1425-1403,USC,Texas Tech,0.579,0.588,0.794437,0.809433,8.0,8.0,0.536534280425,0.463465719575
869,2016-1344-1403,Providence,Texas Tech,0.586,0.588,0.799206,0.809433,9.0,8.0,0.528608778279,0.471391221721
870,2016-1338-1403,Pittsburgh,Texas Tech,0.578,0.588,0.802472,0.809433,10.0,8.0,0.52871853711,0.47128146289
871,2016-1276-1403,Michigan,Texas Tech,0.574,0.588,0.777853,0.809433,11.0,8.0,0.555639374154,0.444360625846
872,2016-1409-1403,Tulsa,Texas Tech,0.571,0.588,0.770262,0.809433,11.0,8.0,0.564637264696,0.435362735304
873,2016-1151-1403,Chattanooga,Texas Tech,0.579,0.588,0.656214,0.809433,12.0,8.0,0.671818944839,0.328181055161
874,2016-1392-1403,Stony Brook,Texas Tech,0.572,0.588,0.698047,0.809433,13.0,8.0,0.635544274864,0.364455725136
875,2016-1372-1403,Stephen F. Austin,Texas Tech,0.571,0.588,0.834675,0.809433,14.0,8.0,0.498591919771,0.501408080229
876,2016-1451-1403,Weber St.,Texas Tech,0.538,0.588,0.571126,0.809433,15.0,8.0,0.757423926657,0.242576073343
877,2016-1192-1403,Fairleigh Dickinson,Texas Tech,0.48,0.588,0.290502,0.809433,16.0,8.0,0.916577683214,0.0834223167857
878,2016-1195-1403,Florida Gulf Coast,Texas Tech,0.475,0.588,0.469004,0.809433,16.0,8.0,0.841481153783,0.158518846217
879,2016-1242-1403,Kansas,Texas Tech,0.677,0.588,0.950266,0.809433,1.0,8.0,0.339253451176,0.660746548824
880,2016-1437-1403,Villanova,Texas Tech,0.653,0.588,0.935227,0.809433,2.0,8.0,0.362882559951,0.637117440049
881,2016-1274-1403,Miami FL,Texas Tech,0.636,0.588,0.897133,0.809433,3.0,8.0,0.407039026826,0.592960973174
882,2016-1143-1403,California,Texas Tech,0.616,0.588,0.876402,0.809433,4.0,8.0,0.436358929317,0.563641070683
883,2016-1268-1403,Maryland,Texas Tech,0.618,0.588,0.872585,0.809433,5.0,8.0,0.439377528083,0.560622471917
884,2016-1112-1403,Arizona,Texas Tech,0.6,0.588,0.89262,0.809433,6.0,8.0,0.426776271119,0.573223728881
885,2016-1234-1403,Iowa,Texas Tech,0.594,0.588,0.883287,0.809433,7.0,8.0,0.438784807768,0.561215192232
886,2016-1160-1403,Colorado,Texas Tech,0.588,0.588,0.778651,0.809433,8.0,8.0,0.548806790383,0.451193209617
887,2016-1163-1403,Connecticut,Texas Tech,0.586,0.588,0.867767,0.809433,9.0,8.0,0.458053271883,0.541946728117
888,2016-1396-1403,Temple,Texas Tech,0.572,0.588,0.703206,0.809433,10.0,8.0,0.630602217449,0.369397782551
889,2016-1435-1403,Vanderbilt,Texas Tech,0.571,0.588,0.8642,0.809433,11.0,8.0,0.468194976827,0.531805023173
890,2016-1455-1403,Wichita St.,Texas Tech,0.581,0.588,0.900386,0.809433,11.0,8.0,0.42702288479,0.57297711521
891,2016-1355-1403,South Dakota St.,Texas Tech,0.594,0.588,0.720451,0.809433,12.0,8.0,0.604782578836,0.395217421164
892,2016-1218-1403,Hawaii,Texas Tech,0.556,0.588,0.76316,0.809433,13.0,8.0,0.578196023561,0.421803976439
893,2016-1138-1403,Buffalo,Texas Tech,0.549,0.588,0.573537,0.809433,14.0,8.0,0.752043263363,0.247956736637
894,2016-1421-1403,UNC Asheville,Texas Tech,0.521,0.588,0.619767,0.809433,15.0,8.0,0.724635234058,0.275364765942
895,2016-1122-1403,Austin Peay,Texas Tech,0.488,0.588,0.381941,0.809433,16.0,8.0,0.881397521025,0.118602478975
896,2016-1438-1403,Virginia,Texas Tech,0.657,0.588,0.948196,0.809433,1.0,8.0,0.349028342447,0.650971657553
897,2016-1277-1403,Michigan St.,Texas Tech,0.626,0.588,0.945053,0.809433,2.0,8.0,0.364368615842,0.635631384158
898,2016-1428-1403,Utah,Texas Tech,0.637,0.588,0.854613,0.809433,3.0,8.0,0.449520656299,0.550479343701
899,2016-1235-1403,Iowa St.,Texas Tech,0.606,0.588,0.89189,0.809433,4.0,8.0,0.424961681953,0.575038318047
900,2016-1345-1403,Purdue,Texas Tech,0.619,0.588,0.907877,0.809433,5.0,8.0,0.40348381938,0.59651618062
901,2016-1371-1403,Seton Hall,Texas Tech,0.609,0.588,0.867459,0.809433,6.0,8.0,0.448458402834,0.551541597166
902,2016-1173-1403,Dayton,Texas Tech,0.606,0.588,0.780804,0.809433,7.0,8.0,0.538840579095,0.461159420905
903,2016-1314-1139,North Carolina,Butler,0.645,0.575,0.9407,0.813032,1.0,9.0,0.358914370496,0.641085629504
904,2016-1462-1139,Xavier,Butler,0.639,0.575,0.894669,0.813032,2.0,9.0,0.406170926656,0.593829073344
905,2016-1452-1139,West Virginia,Butler,0.631,0.575,0.923627,0.813032,3.0,9.0,0.38099440746,0.61900559254
906,2016-1246-1139,Kentucky,Butler,0.626,0.575,0.919899,0.813032,4.0,9.0,0.38668644158,0.61331355842
907,2016-1231-1139,Indiana,Butler,0.602,0.575,0.895934,0.813032,5.0,9.0,0.42050427192,0.57949572808
908,2016-1323-1139,Notre Dame,Butler,0.589,0.575,0.8132,0.813032,6.0,9.0,0.510770898014,0.489229101986
909,2016-1458-1139,Wisconsin,Butler,0.584,0.575,0.839077,0.813032,7.0,9.0,0.486270454017,0.513729545983
910,2016-1425-1139,USC,Butler,0.579,0.575,0.794437,0.813032,8.0,9.0,0.534409192016,0.465590807984
911,2016-1344-1139,Providence,Butler,0.586,0.575,0.799206,0.813032,9.0,9.0,0.526479421877,0.473520578123
912,2016-1338-1139,Pittsburgh,Butler,0.578,0.575,0.802472,0.813032,10.0,9.0,0.52658923248,0.47341076752
913,2016-1276-1139,Michigan,Butler,0.574,0.575,0.777853,0.813032,11.0,9.0,0.553528990534,0.446471009466
914,2016-1409-1139,Tulsa,Butler,0.571,0.575,0.770262,0.813032,11.0,9.0,0.562535969747,0.437464030253
915,2016-1151-1139,Chattanooga,Butler,0.579,0.575,0.656214,0.813032,12.0,9.0,0.669932561032,0.330067438968
916,2016-1392-1139,Stony Brook,Butler,0.572,0.575,0.698047,0.813032,13.0,9.0,0.633563112239,0.366436887761
917,2016-1372-1139,Stephen F. Austin,Butler,0.571,0.575,0.834675,0.813032,14.0,9.0,0.496456134065,0.503543865935
918,2016-1451-1139,Weber St.,Butler,0.538,0.575,0.571126,0.813032,15.0,9.0,0.755850778982,0.244149221018
919,2016-1192-1139,Fairleigh Dickinson,Butler,0.48,0.575,0.290502,0.813032,16.0,9.0,0.915922102375,0.0840778976253
920,2016-1195-1139,Florida Gulf Coast,Butler,0.475,0.575,0.469004,0.813032,16.0,9.0,0.840338221536,0.159661778464
921,2016-1242-1139,Kansas,Butler,0.677,0.575,0.950266,0.813032,1.0,9.0,0.337341003762,0.662658996238
922,2016-1437-1139,Villanova,Butler,0.653,0.575,0.935227,0.813032,2.0,9.0,0.360909667212,0.639090332788
923,2016-1274-1139,Miami FL,Butler,0.636,0.575,0.897133,0.813032,3.0,9.0,0.404978663933,0.595021336067
924,2016-1143-1139,California,Butler,0.616,0.575,0.876402,0.813032,4.0,9.0,0.434258844815,0.565741155185
925,2016-1268-1139,Maryland,Butler,0.618,0.575,0.872585,0.813032,5.0,9.0,0.437274186497,0.562725813503
926,2016-1112-1139,Arizona,Butler,0.6,0.575,0.89262,0.813032,6.0,9.0,0.424687556233,0.575312443767
927,2016-1234-1139,Iowa,Butler,0.594,0.575,0.883287,0.813032,7.0,9.0,0.436682093465,0.563317906535
928,2016-1160-1139,Colorado,Butler,0.588,0.575,0.778651,0.813032,8.0,9.0,0.546690430634,0.453309569366
929,2016-1163-1139,Connecticut,Butler,0.586,0.575,0.867767,0.813032,9.0,9.0,0.45593323549,0.54406676451
930,2016-1396-1139,Temple,Butler,0.572,0.575,0.703206,0.813032,10.0,9.0,0.628609888897,0.371390111103
931,2016-1435-1139,Vanderbilt,Butler,0.571,0.575,0.8642,0.813032,11.0,9.0,0.466068368402,0.533931631598
932,2016-1455-1139,Wichita St.,Butler,0.581,0.575,0.900386,0.813032,11.0,9.0,0.424933857668,0.575066142332
933,2016-1355-1139,South Dakota St.,Butler,0.594,0.575,0.720451,0.813032,12.0,9.0,0.602738721216,0.397261278784
934,2016-1218-1139,Hawaii,Butler,0.556,0.575,0.76316,0.813032,13.0,9.0,0.576111041444,0.423888958556
935,2016-1138-1139,Buffalo,Butler,0.549,0.575,0.573537,0.813032,14.0,9.0,0.750446718082,0.249553281918
936,2016-1421-1139,UNC Asheville,Butler,0.521,0.575,0.619767,0.813032,15.0,9.0,0.72292723188,0.27707276812
937,2016-1122-1139,Austin Peay,Butler,0.488,0.575,0.381941,0.813032,16.0,9.0,0.880501518277,0.119498481723
938,2016-1438-1139,Virginia,Butler,0.657,0.575,0.948196,0.813032,1.0,9.0,0.347089737488,0.652910262512
939,2016-1277-1139,Michigan St.,Butler,0.626,0.575,0.945053,0.813032,2.0,9.0,0.362392239316,0.637607760684
940,2016-1428-1139,Utah,Butler,0.637,0.575,0.854613,0.813032,3.0,9.0,0.447407509045,0.552592490955
941,2016-1235-1139,Iowa St.,Butler,0.606,0.575,0.89189,0.813032,4.0,9.0,0.422875296402,0.577124703598
942,2016-1345-1139,Purdue,Butler,0.619,0.575,0.907877,0.813032,5.0,9.0,0.401429269311,0.598570730689
943,2016-1371-1139,Seton Hall,Butler,0.609,0.575,0.867459,0.813032,6.0,9.0,0.446346200197,0.553653799803
944,2016-1173-1139,Dayton,Butler,0.606,0.575,0.780804,0.813032,7.0,9.0,0.536716934437,0.463283065563
945,2016-1403-1139,Texas Tech,Butler,0.588,0.575,0.809433,0.813032,8.0,9.0,0.515086384404,0.484913615596
946,2016-1314-1393,North Carolina,Syracuse,0.645,0.562,0.9407,0.811213,1.0,10.0,0.351549901484,0.648450098516
947,2016-1462-1393,Xavier,Syracuse,0.639,0.562,0.894669,0.811213,2.0,10.0,0.39843945426,0.60156054574
948,2016-1452-1393,West Virginia,Syracuse,0.631,0.562,0.923627,0.811213,3.0,10.0,0.373440794168,0.626559205832
949,2016-1246-1393,Kentucky,Syracuse,0.626,0.562,0.919899,0.811213,4.0,10.0,0.379089089254,0.620910910746
950,2016-1231-1393,Indiana,Syracuse,0.602,0.562,0.895934,0.811213,5.0,10.0,0.412689574747,0.587310425253
951,2016-1323-1393,Notre Dame,Syracuse,0.589,0.562,0.8132,0.811213,6.0,10.0,0.502733990888,0.497266009112
952,2016-1458-1393,Wisconsin,Syracuse,0.584,0.562,0.839077,0.811213,7.0,10.0,0.478242204532,0.521757795468
953,2016-1425-1393,USC,Syracuse,0.579,0.562,0.794437,0.811213,8.0,10.0,0.526400545144,0.473599454856
954,2016-1344-1393,Providence,Syracuse,0.586,0.562,0.799206,0.811213,9.0,10.0,0.518457281594,0.481542718406
955,2016-1338-1393,Pittsburgh,Syracuse,0.578,0.562,0.802472,0.811213,10.0,10.0,0.518567251373,0.481432748627
956,2016-1276-1393,Michigan,Syracuse,0.574,0.562,0.777853,0.811213,11.0,10.0,0.545569563342,0.454430436658
957,2016-1409-1393,Tulsa,Syracuse,0.571,0.562,0.770262,0.811213,11.0,10.0,0.554607911598,0.445392088402
958,2016-1151-1393,Chattanooga,Syracuse,0.579,0.562,0.656214,0.811213,12.0,10.0,0.662784089786,0.337215910214
959,2016-1392-1393,Stony Brook,Syracuse,0.572,0.562,0.698047,0.811213,13.0,10.0,0.626066619046,0.373933380954
960,2016-1372-1393,Stephen F. Austin,Syracuse,0.571,0.562,0.834675,0.811213,14.0,10.0,0.488419599633,0.511580400367
961,2016-1451-1393,Weber St.,Syracuse,0.538,0.562,0.571126,0.811213,15.0,10.0,0.749868333172,0.250131666828
962,2016-1192-1393,Fairleigh Dickinson,Syracuse,0.48,0.562,0.290502,0.811213,16.0,10.0,0.913412602032,0.0865873979678
963,2016-1195-1393,Florida Gulf Coast,Syracuse,0.475,0.562,0.469004,0.811213,16.0,10.0,0.835976744648,0.164023255352
964,2016-1242-1393,Kansas,Syracuse,0.677,0.562,0.950266,0.811213,1.0,10.0,0.330191201813,0.669808798187
965,2016-1437-1393,Villanova,Syracuse,0.653,0.562,0.935227,0.811213,2.0,10.0,0.353526834141,0.646473165859
966,2016-1274-1393,Miami FL,Syracuse,0.636,0.562,0.897133,0.811213,3.0,10.0,0.397254704146,0.602745295854
967,2016-1143-1393,California,Syracuse,0.616,0.562,0.876402,0.811213,4.0,10.0,0.426376606555,0.573623393445
968,2016-1268-1393,Maryland,Syracuse,0.618,0.562,0.872585,0.811213,5.0,10.0,0.429378756127,0.570621243873
969,2016-1112-1393,Arizona,Syracuse,0.6,0.562,0.89262,0.811213,6.0,10.0,0.41685103936,0.58314896064
970,2016-1234-1393,Iowa,Syracuse,0.594,0.562,0.883287,0.811213,7.0,10.0,0.428789207665,0.571210792335
971,2016-1160-1393,Colorado,Syracuse,0.588,0.562,0.778651,0.811213,8.0,10.0,0.538710687797,0.461289312203
972,2016-1163-1393,Connecticut,Syracuse,0.586,0.562,0.867767,0.811213,9.0,10.0,0.447969099425,0.552030900575
